"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data","id"
"Rolling Hills #2","2015",2015-07-15,0,NA,1,1,NA,NA,NA,NA,NA,29,8,"",7529
"Rolling Hills #2","2015",2015-07-22,0,NA,2,2,NA,NA,NA,NA,NA,30,9,"",7530
"Rolling Hills #2","2016",2016-06-06,30,NA,0,0,NA,NA,NA,NA,NA,23,2,"",7531
"Rolling Hills #3","2014",2014-06-23,28,"50",1,NA,0,0,0,1,1,26,5,"",7532
"Rolling Hills #3","2014",2014-06-30,38,"51",3,NA,0,1,2,0,3,27,6,"",7533
"Rolling Hills #3","2014",2014-06-30,38,"52",3,NA,0,1,0,0,1,27,6,"",7534
"Rolling Hills #3","2014",2014-07-07,40,"52",3,NA,0,1,1,0,2,28,7,"",7535
"Rolling Hills #3","2014",2014-07-15,60,"50",3,NA,0,0,0,1,1,29,8,"",7536
"Rolling Hills #3","2014",2014-07-15,60,"52",3,NA,0,0,1,0,1,29,8,"",7537
"Rolling Hills #3","2014",2014-07-15,60,"51",3,NA,0,1,2,0,3,29,8,"",7538
"Rolling Hills #3","2014",2014-07-21,25,"52",3,NA,0,0,0,1,1,30,9,"",7539
"Rolling Hills #3","2014",2014-08-05,45,NA,3,NA,NA,NA,NA,NA,NA,32,11,"",7540
"Rolling Hills #3","2014",2014-08-11,44,NA,3,NA,NA,NA,NA,NA,NA,33,12,"",7541
"Rolling Hills #3","2014",2014-08-18,51,NA,3,NA,NA,NA,NA,NA,NA,34,13,"",7542
"Rolling Hills #3","2015",2015-06-23,59,NA,1,3,NA,NA,NA,NA,NA,26,5,"",7543
"Rolling Hills #3","2015",2015-06-30,36,NA,0,0,NA,NA,NA,NA,NA,27,6,"",7544
"Rolling Hills #3","2015",2015-07-07,60,NA,2,4,NA,NA,NA,NA,NA,28,7,"",7545
"Rolling Hills #3","2015",2015-07-14,24,NA,1,1,NA,NA,NA,NA,NA,29,8,"",7546
"Rolling Hills #3","2015",2015-07-21,64,NA,2,6,NA,NA,NA,NA,NA,30,9,"",7547
"Rolling Hills #3","2015",2015-07-30,23,NA,0,0,NA,NA,NA,NA,NA,31,10,"",7548
"Rolling Hills #3","2015",2015-08-06,39,NA,0,0,NA,NA,NA,NA,NA,32,11,"",7549
"Rolling Hills #3","2015",2015-08-13,9,NA,0,0,NA,NA,NA,NA,NA,33,12,"",7550
"Rolling Hills #3","2016",2016-06-08,6,NA,1,2,NA,NA,NA,NA,NA,23,2,"",7551
"Rolling Hills #3","2016",2016-06-15,6,NA,1,2,NA,NA,NA,NA,NA,24,3,"",7552
"Rolling Hills #3","2016",2016-06-25,48,NA,2,6,NA,NA,NA,NA,NA,25,4,"",7553
"Rolling Hills #3","2016",2016-07-01,28,NA,2,2,NA,NA,NA,NA,NA,26,5,"",7554
"Rolling Hills #3","2016",2016-07-09,42,NA,3,7,NA,NA,NA,NA,NA,27,6,"",7555
"Rolling Hills #3","2016",2016-07-15,NA,NA,1,2,NA,NA,NA,NA,NA,28,7,"",7556
"Rolling Hills #3","2016",2016-07-23,NA,NA,3,6,NA,NA,NA,NA,NA,29,8,"",7557
"Rolling Hills #3","2016",2016-07-28,32,NA,2,3,NA,NA,NA,NA,NA,30,9,"",7558
"Rolling Hills #3","2016",2016-08-05,79,NA,3,5,NA,NA,NA,NA,NA,31,10,"",7559
"Rolling Hills #3","2016",2016-08-13,3,NA,2,3,NA,NA,NA,NA,NA,32,11,"",7560
"Rolling Hills #3","2016",2016-08-19,9,NA,1,2,NA,NA,NA,NA,NA,33,12,"",7561
"Rolling Hills #3","2016",2016-08-27,0,NA,0,0,NA,NA,NA,NA,NA,34,13,"",7562
"Rolling Hills #3","2017",2017-06-17,15,NA,3,3,NA,NA,NA,NA,NA,24,3,"",7563
"Rolling Hills #3","2017",2017-06-23,8,NA,0,0,NA,NA,NA,NA,NA,25,4,"",7564
"Rolling Hills #3","2017",2017-06-30,12,NA,0,0,NA,NA,NA,NA,NA,26,5,"",7565
"Rolling Hills #3","2017",2017-07-07,14,NA,1,2,NA,NA,NA,NA,NA,27,6,"",7566
"Rolling Hills #3","2017",2017-07-15,15,NA,2,6,NA,NA,NA,NA,NA,28,7,"",7567
"Rolling Hills #3","2017",2017-07-22,15,NA,1,1,NA,NA,NA,NA,NA,29,8,"",7568
"Rolling Hills #3","2017",2017-07-29,8,NA,1,5,NA,NA,NA,NA,NA,30,9,"",7569
"Rolling Hills #3","2017",2017-08-05,6,NA,0,0,NA,NA,NA,NA,NA,31,10,"",7570
"Rolling Hills #3","2017",2017-08-12,8,NA,2,2,NA,NA,NA,NA,NA,32,11,"",7571
"Rolling Hills #3","2017",2017-08-19,0,NA,0,0,NA,NA,NA,NA,NA,33,12,"",7572
"Rolling Hills #3","2017",2017-08-27,0,NA,0,0,NA,NA,NA,NA,NA,34,13,"",7573
"Shore Meadows","2008",2008-06-24,81,NA,NA,NA,NA,NA,NA,NA,NA,26,5,"",7574
"Shore Meadows","2008",2008-06-30,52,"6",NA,NA,0,1,0,0,1,27,6,"",7575
"Shore Meadows","2008",2008-07-07,46,NA,NA,NA,NA,NA,NA,NA,NA,28,7,"",7576
"Shore Meadows","2008",2008-07-14,33,"5",6,NA,0,2,0,0,2,29,8,"",7577
"Shore Meadows","2008",2008-07-21,47,"1",6,NA,2,0,0,0,0,30,9,"",7578
"Shore Meadows","2008",2008-07-21,47,"5",6,NA,2,0,0,0,0,30,9,"",7579
"Shore Meadows","2008",2008-07-21,47,"6",6,NA,0,1,1,0,2,30,9,"",7580
"Shore Meadows","2008",2008-07-21,47,"4",6,NA,4,0,0,0,0,30,9,"",7581
"Shore Meadows","2008",2008-07-21,47,"2",6,NA,2,0,0,0,0,30,9,"",7582
"Shore Meadows","2008",2008-07-28,53,"6",6,NA,0,0,1,0,1,31,10,"",7583
"Shore Meadows","2008",2008-07-28,53,"5",6,NA,0,0,2,2,4,31,10,"",7584
"Shore Meadows","2009",2009-06-24,56,NA,NA,NA,NA,NA,NA,NA,NA,26,5,"",7585
"Shore Meadows","2009",2009-06-30,73,"10",4,NA,1,0,1,0,1,27,6,"",7586
"Shore Meadows","2009",2009-06-30,73,"3",4,NA,0,0,1,0,1,27,6,"",7587
"Shore Meadows","2009",2009-06-30,73,"12",4,NA,0,1,0,0,1,27,6,"",7588
"Shore Meadows","2009",2009-07-07,71,NA,12,NA,NA,NA,NA,NA,NA,28,7,"",7589
"Shore Meadows","2009",2009-07-14,67,"21",22,NA,1,0,0,0,0,29,8,"",7590
"Shore Meadows","2009",2009-07-14,67,"22",22,NA,1,0,0,0,0,29,8,"",7591
"Shore Meadows","2009",2009-07-14,67,"15",22,NA,0,1,0,0,1,29,8,"",7592
"Shore Meadows","2009",2009-07-14,67,"3",22,NA,0,1,0,0,1,29,8,"",7593
"Shore Meadows","2009",2009-07-14,67,"6",22,NA,1,0,0,0,0,29,8,"",7594
"Shore Meadows","2009",2009-07-14,67,"10",22,NA,0,5,1,0,6,29,8,"",7595
"Shore Meadows","2009",2009-07-14,67,"9",22,NA,5,0,0,0,0,29,8,"",7596
"Shore Meadows","2009",2009-07-14,67,"19",22,NA,1,0,0,0,0,29,8,"",7597
